,Season,TeamName,SOS
3460,2010,E Illinois,-5
3461,2010,Mercer,-1.2
3462,2010,Canisius,-4.09
3463,2010,Loyola MD,-4.09
3464,2010,Rice,1.15
3465,2010,CS Northridge,-1.06
3466,2010,Santa Clara,1.66
3467,2010,East Carolina,4.42
3468,2010,S Dakota St,-5.05
3469,2010,UC Davis,-3.01
3470,2010,Youngstown St,0.4
3471,2010,Radford,-6.9
3472,2010,Maine,-6.26
3473,2010,Hampton,-8.36
3474,2010,UC Riverside,-2.61
3475,2010,Furman,-4.83
3476,2010,Samford,-2.54
3477,2010,Texas St,-3.3
3478,2010,UC Irvine,-3.75
3479,2010,Northern Arizona,-2.35
3480,2010,IL Chicago,0.94
3481,2010,N Illinois,-2.05
3482,2010,South Alabama,-3.82
3483,2010,Delaware,1.37
3484,2010,Bucknell,-6.84
3485,2010,Lafayette,-8.99
3486,2010,Cal Poly SLO,-2.31
3487,2010,Holy Cross,-5.57
3488,2010,UT Arlington,-3.97
3489,2010,Jacksonville St,-4.22
3490,2010,UNC Greensboro ,0.63
3491,2010,Ark Pine Bluff,-7.68
3492,2010,Pepperdine,0.94
3493,2010,Towson,-0.75
3494,2010,N Dakota St,-5.76
3495,2010,Chattanooga,-3.68
3496,2010,Winthrop,-7.31
3497,2010,Delaware St,-7.6
3498,2010,Army,-7.96
3499,2010,S Carolina St,-8.65
3500,2010,IPFW,-4.73
3501,2010,North Florida,-2.11
3502,2010,New Hampshire,-6.29
3503,2010,Tennessee St,-2.69
3504,2010,Tennessee Tech,-2.51
3505,2010,Yale,-5.6
3506,2010,Ark Little Rock,-2.23
3507,2010,Kennesaw State,-3.69
3508,2010,Idaho State,0.13
3509,2010,Elon,-3.04
3510,2010,Binghamton,-4.31
3511,2010,Brown,-3.82
3512,2010,ULM,-5.3
3513,2010,Nicholls St,-2.61
3514,2010,Lamar,-4.22
3515,2010,TX Southern,-11.38
3516,2010,Monmouth NJ,-7.82
3517,2010,Colgate,-6.52
3518,2010,Sacred Heart,-8.72
3519,2010,American Univ,-6.89
3520,2010,Long Island,-8.25
3521,2010,Columbia,-6.04
3522,2010,McNeese St,-4.34
3523,2010,W Illinois,-5.84
3524,2010,Norfolk St,-6.42
3525,2010,E Washington,-1.91
3526,2010,Albany NY,-5.53
3527,2010,Navy,-7.91
3528,2010,NC A&T,-5.66
3529,2010,CS Sacramento,-2.65
3530,2010,Ga Southern,-1.67
3531,2010,Florida Intl,-2.74
3532,2010,Savannah St,-5.75
3533,2010,Bethune-Cookman,-8.4
3534,2010,Fordham,2.08
3535,2010,Jackson St,-10.66
3536,2010,Liberty,-7.25
3537,2010,Charleston So,-8.12
3538,2010,Penn,-3.31
3539,2010,New Orleans,-4.5
3540,2010,Hartford,-6.04
3541,2010,St Francis NY,-8.42
3542,2010,Missouri KC,-4.75
3543,2010,UNC Asheville,-6.47
3544,2010,Toledo,-0.77
3545,2010,Alabama St,-12.02
3546,2010,SE Missouri St,-3.06
3547,2010,High Point,-9.3
3548,2010,Central Conn,-9.68
3549,2010,Longwood,-3.74
3550,2010,Coppin St,-6.81
3551,2010,Northwestern LA,-4.7
3552,2010,F Dickinson,-6.42
3553,2010,Prairie View,-12.11
3554,2010,St Francis PA,-7.08
3555,2010,MD E Shore,-7.38
3556,2010,Utah Valley,-9.25
3557,2010,UMBC,-6.19
3558,2010,Centenary,-5.08
3559,2010,Marist,-2.85
3560,2010,UTRGV,-4.47
3561,2010,Southern Utah,-4.75
3562,2010,TN Martin,-2.06
3563,2010,Stetson,-2.14
3564,2010,Wagner,-8.78
3565,2010,Dartmouth,-5.46
3566,2010,Florida A&M,-6.41
3567,2010,Howard,-7.27
3568,2010,NJIT,-8.24
3569,2010,MS Valley St,-9.88
3570,2010,VMI,-7.21
3571,2010,Alabama A&M,-13.71
3572,2010,Gardner Webb,-5.61
3573,2010,Chicago St,-7.61
3574,2010,Grambling,-12.75
3575,2010,Southern Univ,-10.96
3576,2010,Alcorn St,-9
3577,2011,Ohio State,8.38
3578,2011,Duke,8.32
3579,2011,Kansas,7.62
3580,2011,Pittsburgh,7.85
3581,2011,Texas,7.96
3582,2011,Kentucky,8.91
3583,2011,Washington,7.74
3584,2011,Purdue,8.69
3585,2011,North Carolina,10.15
3586,2011,Syracuse,8.79
3587,2011,Wisconsin,9.42
3588,2011,BYU,5.76
3589,2011,Louisville,8.2
3590,2011,Notre Dame,8.43
3591,2011,San Diego St,6.36
3592,2011,Connecticut,10.44
3593,2011,Illinois,11.11
3594,2011,Arizona,7.99
3595,2011,Florida,7.57
3596,2011,West Virginia,11.03
3597,2011,Cincinnati,6.1
3598,2011,Vanderbilt,6.86
3599,2011,Villanova,8.23
3600,2011,Maryland,5.76
3601,2011,Marquette,8.51
3602,2011,Missouri,6.5
3603,2011,UNLV,6
3604,2011,Georgetown,10.39
3605,2011,Kansas St,8.41
3606,2011,Michigan,10.68
3607,2011,Gonzaga,4.01
3608,2011,Virginia Tech,6.29
3609,2011,Clemson,6.58
3610,2011,Michigan St,11.67
3611,2011,Florida St,6.45
3612,2011,Utah St,0.5
3613,2011,St John's,10.01
3614,2011,Belmont,-4.42
3615,2011,Saint Mary's CA,1.95
3616,2011,Texas A&M,5.94
3617,2011,Wichita St,1.79
3618,2011,Temple,4.23
3619,2011,Washington St,6.81
3620,2011,Penn St,11.45
3621,2011,Xavier,4.41
3622,2011,Minnesota,9.79
3623,2011,New Mexico,4.9
3624,2011,Alabama,4.27
3625,2011,UCLA,7.93
3626,2011,George Mason,1.37
3627,2011,Northwestern,7.54
3628,2011,Butler,5.02
3629,2011,USC,7.97
3630,2011,Colorado,5.61
3631,2011,Richmond,2.79
3632,2011,Tennessee,8.73
3633,2011,Seton Hall,9.33
3634,2011,Nebraska,4.67
3635,2011,Miami FL,6.42
3636,2011,Georgia,6.13
3637,2011,Duquesne,1.49
3638,2011,Baylor,4.8
3639,2011,Boston College,7.31
3640,2011,California,9.17
3641,2011,Indiana,7.65
3642,2011,Old Dominion,1.76
3643,2011,Iowa St,4.55
3644,2011,UTEP,2.47
3645,2011,Mississippi,3.92
3646,2011,VA Commonwealth,3.78
3647,2011,Alabama-Birmingham,2.78
3648,2011,Oklahoma St,6.94
3649,2011,Southern Miss,1.9
3650,2011,Oakland,0.1
3651,2011,Missouri St,1.35
3652,2011,Iowa,8.79
3653,2011,Rutgers,7.22
3654,2011,Cleveland St,1.74
3655,2011,Colorado St,5.26
3656,2011,NC State,6.8
3657,2011,Iona,-2.26
3658,2011,Oregon,6.92
3659,2011,Memphis,3.14
3660,2011,Providence,6.44
3661,2011,Georgia Tech,5.68
3662,2011,Stanford,5.17
3663,2011,Marshall,1.94
3664,2011,Arkansas,2.34
3665,2011,UCF,1.97
3666,2011,Col Charleston ,-1.05
3667,2011,Tulsa,3.25
3668,2011,Virginia,6.55
3669,2011,Boise St,0.01
3670,2011,Harvard,-1.19
3671,2011,Creighton,1.41
3672,2011,Dayton,3.2
3673,2011,Portland,2.2
3674,2011,Northern Iowa,2.04
3675,2011,Wofford,-1.21
3676,2011,Arizona St,7.2
3677,2011,South Florida,8.89
3678,2011,Valparaiso,1.69
3679,2011,South Carolina,5.6
3680,2011,Drexel,-0.01
3681,2011,Texas Tech,6.18
3682,2011,Long Beach St,1.69
3683,2011,Oklahoma,6.42
3684,2011,Princeton,-1.61
3685,2011,Kent,0.04
3686,2011,Indiana St,2.9
3687,2011,Mississippi St,3.77
3688,2011,Rhode Island,1.9
3689,2011,Wright St,1.45
3690,2011,S Dakota St,-4.04
3691,2011,Santa Clara,1.25
3692,2011,Fairfield,-3.91
3693,2011,James Madison,-0.03
3694,2011,Buffalo,-2.22
3695,2011,St Louis,3.06
3696,2011,Morehead St,-3.13
3697,2011,Air Force,3.31
3698,2011,Utah,6.56
3699,2011,Bucknell,-3.87
3700,2011,Coastal Car,-5.15
3701,2011,Long Island,-5.77
3702,2011,Montana,-2.47
3703,2011,Akron,-1.02
3704,2011,New Mexico St,2.66
3705,2011,ETSU,-2.12
3706,2011,Detroit,0.91
3707,2011,San Francisco,3.06
3708,2011,Loyola-Chicago,-1.1
3709,2011,East Carolina,2.99
3710,2011,Rice,2.67
3711,2011,Rider,-2.67
3712,2011,Oregon St,5.03
3713,2011,WI Milwaukee,2.51
3714,2011,N Colorado,-2.24
3715,2011,St Bonaventure,1.73
3716,2011,UC Santa Barbara,0.12
3717,2011,SMU,-0.39
3718,2011,TCU,3.93
3719,2011,Oral Roberts,-1.17
3720,2011,Pacific,-0.88
3721,2011,Northern Arizona,-3.72
3722,2011,Ohio,-1.01
3723,2011,Hawaii,-0.87
3724,2011,Murray St,-4.85
3725,2011,IUPUI,-0.84
3726,2011,Nevada,1.88
3727,2011,Idaho,-0.64
3728,2011,Vermont,-5.33
3729,2011,Hofstra,0.13
3730,2011,La Salle,1.7
3731,2011,G Washington,0.36
3732,2011,Austin Peay,-3.77
3733,2011,WI Green Bay,2.18
3734,2011,Fresno St,0.58
3735,2011,St Peter's,-1.08
3736,2011,Tulane,-0.68
3737,2011,Evansville,1.8
3738,2011,Furman,-3.65
3739,2011,Davidson,-2.17
3740,2011,UNC Asheville,-2.89
3741,2011,Ball St,-3.4
3742,2011,W Michigan,-2.52
3743,2011,Massachusetts,1.93
3744,2011,Robert Morris,-2.61
3745,2011,Lipscomb,-2.65
3746,2011,DePaul,7.53
3747,2011,Jacksonville,-3.68
3748,2011,North Texas,-5.07
3749,2011,Bradley,1.67
3750,2011,N Dakota St,-3.5
3751,2011,San Jose St,-0.08
3752,2011,Miami OH,3.04
3753,2011,Weber St,-1.74
3754,2011,St Joseph's  PA,3.46
3755,2011,Cal Poly SLO,-2.39
3756,2011,Central Conn,-5.97
3757,2011,Quinnipiac,-6.39
3758,2011,LSU,2.26
3759,2011,IPFW,-5.17
3760,2011,Sam Houston St,-3.9
3761,2011,FL Atlantic,-2.61
3762,2011,S Illinois,1.48
3763,2011,Auburn,2.4
3764,2011,Boston Univ,-3.85
3765,2011,Charlotte,1.89
3766,2011,Drake,0.76
3767,2011,Northeastern,1.17
3768,2011,Houston,0.55
3769,2011,MTSU,-4.45
3770,2011,Loy Marymount,0.27
3771,2011,Yale,-2.72
3772,2011,Canisius,-3.55
3773,2011,Penn,-1.64
3774,2011,American Univ,-5.64
3775,2011,Wyoming,3.53
3776,2011,Loyola MD,-3.68
3777,2011,SF Austin,-7.73
3778,2011,Illinois St,-0.66
3779,2011,Arkansas St,-3.31
3780,2011,UNC Wilmington,-0.44
3781,2011,W Carolina,-2.86
3782,2011,Cornell,-1.6
3783,2011,UC Irvine,-2.36
3784,2011,Delaware,-0.11
3785,2011,WKU,-3.15
3786,2011,Siena,-1.71
3787,2011,Pepperdine,1.43
3788,2011,Denver,-3.48
3789,2011,Lehigh,-5.69
3790,2011,Mercer,-2.17
3791,2011,Georgia St,-1.92
3792,2011,VMI,-5.45
3793,2011,Ark Little Rock,-2.97
3794,2011,William & Mary,0.49
3795,2011,Wake Forest,5.51
3796,2011,McNeese St,-4.39
3797,2011,Appalachian St,-2.95
3798,2011,Charleston So,-4.57
3799,2011,Maine,-5.84
3800,2011,Hampton,-8.77
3801,2011,Columbia,-4.81
3802,2011,CS Northridge,-1.55
3803,2011,Winthrop,-3.2
3804,2011,Louisiana,-4.19
3805,2011,St Francis NY,-5.85
3806,2011,Liberty,-4.86
3807,2011,Tennessee Tech,-5.77
3808,2011,UC Davis,-1.9
3809,2011,Nicholls St,-4.52
3810,2011,UT San Antonio,-4.93
3811,2011,Bowling Green,-2.03
3812,2011,Louisiana Tech,-0.99
3813,2011,North Florida,0.31
3814,2011,IL Chicago,1.98
3815,2011,Holy Cross,-4.55
3816,2011,Youngstown St,0.93
3817,2011,Elon,-3.32
3818,2011,Wagner,-3.67
3819,2011,Campbell,-4.27
3820,2011,Lamar,-5.96
3821,2011,Stony Brook,-6.2
3822,2011,Montana St,-3.22
3823,2011,Albany NY,-5.96
3824,2011,Tennessee St,-4.73
3825,2011,Lafayette,-4.19
3826,2011,Brown,-4.12
3827,2011,E Kentucky,-6.48
3828,2011,UT Arlington,-5.47
3829,2011,Texas St,-5.89
3830,2011,CS Fullerton,-2.81
3831,2011,Presbyterian,-2.85
3832,2011,Portland St,-4.47
3833,2011,Utah Valley,-9.97
3834,2011,Southern Utah,-3.44
3835,2011,C Michigan,-2.41
3836,2011,Morgan St,-7.72
3837,2011,N Illinois,-2.26
3838,2011,Towson,-0.52
3839,2011,UC Riverside,-1.4
3840,2011,E Washington,-2.22
3841,2011,San Diego,3.18
3842,2011,Coppin St,-7.66
3843,2011,Fordham,1.01
3844,2011,Northwestern LA,-7.02
3845,2011,Missouri KC,-4.46
3846,2011,SE Louisiana,-5.4
3847,2011,Savannah St,-2.44
3848,2011,E Michigan,-3.11
3849,2011,Gardner Webb,-2.72
3850,2011,Mt St Mary's,-3.47
3851,2011,Seattle,-2.36
3852,2011,Florida Intl,-4.23
3853,2011,Sacred Heart,-6.12
3854,2011,Chattanooga,-2.67
3855,2011,Troy,-2.05
3856,2011,Monmouth NJ,-4.4
3857,2011,South Dakota,-10.48
3858,2011,South Alabama,-4.34
3859,2011,Citadel,-2.84
3860,2011,UNC Greensboro ,-0.37
3861,2011,Hartford,-5.55
3862,2011,New Hampshire,-6.32
3863,2011,TX Southern,-9.02
3864,2011,FL Gulf Coast,-3.11
3865,2011,Jackson St,-10.86
3866,2011,Navy,-5.56
3867,2011,Army,-6.58
3868,2011,Stetson,-2.86
3869,2011,Idaho State,-1.87
3870,2011,Bethune-Cookman,-8.04
3871,2011,Jacksonville St,-5.41
3872,2011,Samford,-4.22
3873,2011,E Illinois,-4.89
3874,2011,CS Bakersfield ,-2.16
3875,2011,St Francis PA,-3.84
3876,2011,Manhattan,-2.01
3877,2011,North Dakota,-8.7
3878,2011,Niagara,-3.02
3879,2011,NC A&T,-6.26
3880,2011,Delaware St,-6.39
3881,2011,Norfolk St,-7.45
3882,2011,SE Missouri St,-5.4
3883,2011,TAM C. Christi,-2.09
3884,2011,SC Upstate,-0.94
3885,2011,TN Martin,-5
3886,2011,High Point,-4.47
3887,2011,Bryant,-3.12
3888,2011,NC Central,-8.03
3889,2011,NJIT,-9.64
3890,2011,F Dickinson,-5
3891,2011,Alabama St,-10.31
3892,2011,Marist,-1.46
3893,2011,Binghamton,-5.35
3894,2011,MS Valley St,-7.48
3895,2011,CS Sacramento,-4.05
3896,2011,Kennesaw State,-3.29
3897,2011,ULM,-3.96
3898,2011,Toledo,-0.88
3899,2011,Dartmouth,-3.39
3900,2011,W Illinois,-4.43
3901,2011,Alabama A&M,-11.75
3902,2011,Colgate,-5.03
3903,2011,Ga Southern,-3.13
3904,2011,Longwood,-3.62
3905,2011,UTRGV,-6.41
3906,2011,S Carolina St,-8.57
3907,2011,Radford,-2.52
3908,2011,Florida A&M,-8.71
3909,2011,Houston Bap,-8.72
3910,2011,Grambling,-10.45
3911,2011,UMBC,-4.27
3912,2011,Howard,-7.3
3913,2011,Cent Arkansas,-5.39
3914,2011,MD E Shore,-7.42
3915,2011,Prairie View,-8.77
3916,2011,Ark Pine Bluff,-8.03
3917,2011,Edwardsville,-3.67
3918,2011,Alcorn St,-8.02
3919,2011,Centenary,-2.85
3920,2011,Southern Univ,-9.47
3921,2011,Chicago St,-4.88
3922,2012,Kentucky,7.93
3923,2012,Ohio State,9.07
3924,2012,Kansas,9.93
3925,2012,North Carolina,7.07
3926,2012,Michigan St,9.82
3927,2012,Syracuse,8.02
3928,2012,Missouri,5.68
3929,2012,Wisconsin,8.24
3930,2012,Indiana,7.8
3931,2012,Florida,7.33
3932,2012,Wichita St,3.8
3933,2012,Duke,8.4
3934,2012,Marquette,7.5
3935,2012,Memphis,5.26
3936,2012,Georgetown,7.69
3937,2012,Baylor,8.03
3938,2012,Louisville,9.02
3939,2012,Vanderbilt,8.04
3940,2012,New Mexico,3.34
3941,2012,St Louis,4.06
3942,2012,Florida St,7.62
3943,2012,Kansas St,7.53
3944,2012,Texas,8.12
3945,2012,Purdue,8.05
3946,2012,Gonzaga,3.25
3947,2012,California,4.53
3948,2012,Alabama,7.18
3949,2012,UNLV,4.37
3950,2012,Iowa St,7.32
3951,2012,Michigan,8.98
3952,2012,Cincinnati,6.28
3953,2012,Creighton,3.41
3954,2012,Stanford,3.99
3955,2012,Virginia,4.23
3956,2012,Connecticut,8.07
3957,2012,West Virginia,7.53
3958,2012,NC State,6.8
3959,2012,Belmont,-1.22
3960,2012,Saint Mary's CA,0.78
3961,2012,BYU,1.55
3962,2012,Notre Dame,6.47
3963,2012,Arizona,4.62
3964,2012,Washington,5.27
3965,2012,Miami FL,6.17
3966,2012,Minnesota,7.89
3967,2012,UCLA,5.28
3968,2012,Temple,4.94
3969,2012,Seton Hall,5.7
3970,2012,Oregon,4.72
3971,2012,Xavier,6.22
3972,2012,Long Beach St,0.87
3973,2012,Tennessee,6.58
3974,2012,Pittsburgh,5.89
3975,2012,Illinois,7.99
3976,2012,South Florida,7.29
3977,2012,Mississippi St,4.86
3978,2012,San Diego St,3.79
3979,2012,Virginia Tech,6.21
3980,2012,Northwestern,7.84
3981,2012,Oregon St,3.38
3982,2012,VA Commonwealth,0.63
3983,2012,Murray St,-2.6
3984,2012,New Mexico St,0.08
3985,2012,MTSU,-0.13
3986,2012,La Salle,1.83
3987,2012,Dayton,4.3
3988,2012,Iona,-1.82
3989,2012,St Joseph's  PA,4.25
3990,2012,St Bonaventure,2.84
3991,2012,Colorado,5.73
3992,2012,Villanova,7.64
3993,2012,Harvard,-1.56
3994,2012,Southern Miss,3.61
3995,2012,Massachusetts,2.97
3996,2012,Drexel,-1.8
3997,2012,S Dakota St,-1.87
3998,2012,Clemson,3.41
3999,2012,Oklahoma,6.67
4000,2012,Davidson,-1.68
4001,2012,Ohio,0.17
4002,2012,Iowa,6.53
4003,2012,Oklahoma St,8.95
4004,2012,Marshall,4.94
4005,2012,Northern Iowa,4.74
4006,2012,Wyoming,1.43
4007,2012,LSU,5.51
4008,2012,Colorado St,5.23
4009,2012,Mississippi,5.8
4010,2012,Akron,0.72
4011,2012,Illinois St,2.64
4012,2012,Washington St,4.06
4013,2012,Missouri St,3.92
4014,2012,Denver,-1.47
4015,2012,Georgia,7.95
4016,2012,Tulsa,2.85
4017,2012,Arkansas,3.63
4018,2012,Georgia St,-2.99
4019,2012,Texas A&M,6.54
4020,2012,Rutgers,5.76
4021,2012,Cleveland St,0.12
4022,2012,Oral Roberts,-1.5
4023,2012,Richmond,2.9
4024,2012,Montana,-3.39
4025,2012,Nevada,-0.37
4026,2012,UCF,2.98
4027,2012,Lehigh,-5.14
4028,2012,Providence,4.56
4029,2012,Buffalo,0.15
4030,2012,Duquesne,3.96
4031,2012,Old Dominion,0.36
4032,2012,UC Santa Barbara,-1.38
4033,2012,Maryland,5.98
4034,2012,George Mason,-1.67
4035,2012,Mercer,-1.44
4036,2012,Penn St,7.75
4037,2012,Wagner,-5.5
4038,2012,Bucknell,-3.08
4039,2012,Boise St,3.14
4040,2012,Nebraska,8.25
4041,2012,Utah St,-0.37
4042,2012,Evansville,3.56
4043,2012,UT Arlington,-5.09
4044,2012,UNC Asheville,-2.72
4045,2012,Fairfield,-1.34
4046,2012,UTEP,2.85
4047,2012,Butler,1.14
4048,2012,Kent,-0.95
4049,2012,South Carolina,6.27
4050,2012,St John's,6.98
4051,2012,Alabama-Birmingham,3.64
4052,2012,Princeton,-1
4053,2012,Auburn,3.84
4054,2012,Drake,2.96
4055,2012,East Carolina,2.53
4056,2012,Lamar,-3.77
4057,2012,Detroit,-0.01
4058,2012,Loy Marymount,1.17
4059,2012,Indiana St,3.08
4060,2012,DePaul,4.57
4061,2012,San Francisco,-0.17
4062,2012,Georgia Tech,4.13
4063,2012,TCU,3.44
4064,2012,Weber St,-3.65
4065,2012,Manhattan,-4.13
4066,2012,Rice,1.1
4067,2012,Bowling Green,0.07
4068,2012,Penn,-0.1
4069,2012,Charlotte,2.86
4070,2012,Vermont,-5.19
4071,2012,Idaho,-0.43
4072,2012,Robert Morris,-4.3
4073,2012,Valparaiso,0.02
4074,2012,WI Milwaukee,0.06
4075,2012,Loyola MD,-2.72
4076,2012,Oakland,-0.54
4077,2012,Houston,0.21
4078,2012,N Dakota St,-2.5
4079,2012,Tulane,-1.61
4080,2012,Col Charleston ,-2.54
4081,2012,SC Upstate,-1.6
4082,2012,North Texas,-2.56
4083,2012,ETSU,-1.78
4084,2012,Air Force,2.14
4085,2012,Stony Brook,-6.22
4086,2012,USC,6.58
4087,2012,Cal Poly SLO,-3.78
4088,2012,G Washington,4.15
4089,2012,Wake Forest,4.19
4090,2012,Fresno St,0.77
4091,2012,Arizona St,4.31
4092,2012,CS Fullerton,-5.32
4093,2012,SMU,1.34
4094,2012,Long Island,-5.1
4095,2012,Yale,-2.63
4096,2012,SF Austin,-5.67
4097,2012,Delaware,-2.18
4098,2012,Youngstown St,-1.65
4099,2012,W Michigan,0.17
4100,2012,UT San Antonio,-4.4
4101,2012,Ark Little Rock,0.03
4102,2012,Quinnipiac,-5.8
4103,2012,Miami OH,1.93
4104,2012,Charleston So,-4.33
4105,2012,WI Green Bay,1.04
4106,2012,FL Gulf Coast,-1.96
4107,2012,FL Atlantic,0.77
4108,2012,Texas Tech,6.1
4109,2012,Coastal Car,-4.56
4110,2012,Louisiana Tech,-1.19
4111,2012,WKU,0.51
4112,2012,Hawaii,-0.52
4113,2012,South Alabama,-1.98
4114,2012,W Illinois,-1.39
4115,2012,Columbia,-3.18
4116,2012,Ball St,-4.45
4117,2012,Hofstra,-1.1
4118,2012,Tennessee St,-2.73
4119,2012,American Univ,-5.24
4120,2012,Arkansas St,-0.52
4121,2012,Louisiana,-2.28
4122,2012,Northeastern,-0.4
4123,2012,Toledo,-3.64
4124,2012,North Florida,-0.05
4125,2012,S Illinois,3.12
4126,2012,Savannah St,-5.92
4127,2012,Wofford,-3.79
4128,2012,Norfolk St,-5.39
4129,2012,Boston Univ,-4.09
4130,2012,San Diego,0.87
4131,2012,Rhode Island,3.1
4132,2012,Tennessee Tech,-3.06
4133,2012,IUPUI,-1.75
4134,2012,E Washington,-3.23
4135,2012,Albany NY,-6.92
4136,2012,Portland St,-4.07
4137,2012,Cornell,-0.98
4138,2012,Wright St,0.25
4139,2012,Seattle,-2.76
4140,2012,Boston College,4.89
4141,2012,Lipscomb,-1.23
4142,2012,Austin Peay,-0.66
4143,2012,Jacksonville St,-5.23
4144,2012,Morehead St,-3.83
4145,2012,Florida Intl,-1.1
4146,2012,Central Conn,-5.05
4147,2012,Rider,-2.4
4148,2012,UNC Wilmington,0.18
4149,2012,Siena,-2.94
4150,2012,Bradley,3.62
4151,2012,James Madison,-2.11
4152,2012,High Point,-4.13
4153,2012,Holy Cross,-4.23
4154,2012,St Francis NY,-6.75
4155,2012,Furman,-3.9
4156,2012,Campbell,-4.8
4157,2012,UC Irvine,-1.24
4158,2012,NC Central,-6.98
4159,2012,SE Missouri St,-5.33
4160,2012,Southern Utah,-3.18
4161,2012,N Colorado,-2.19
4162,2012,McNeese St,-3.76
4163,2012,Northwestern LA,-4.15
4164,2012,Utah Valley,-7.11
4165,2012,W Carolina,-3.42
4166,2012,Niagara,-2.86
4167,2012,Ga Southern,-3.78
4168,2012,C Michigan,-1.62
4169,2012,Presbyterian,-4.65
4170,2012,Santa Clara,0.96
4171,2012,Sacred Heart,-5.56
4172,2012,Appalachian St,-3.28
4173,2012,Chattanooga,-3.54
4174,2012,CS Bakersfield ,-3.65
4175,2012,Lafayette,-4.01
4176,2012,Jacksonville,0.1
4177,2012,Pepperdine,-0.23
4178,2012,Elon,-3.03
4179,2012,Stetson,-0.66
4180,2012,Troy,-0.85
4181,2012,Fordham,1.92
4182,2012,Winthrop,-3.47
4183,2012,San Jose St,-1.19
4184,2012,Portland,3.82
4185,2012,E Michigan,-1.68
4186,2012,Gardner Webb,-4.82
4187,2012,UC Riverside,-2.22
4188,2012,MS Valley St,-7.65
4189,2012,Pacific,-2.61
4190,2012,Delaware St,-6.78
4191,2012,Marist,-3.29
4192,2012,Morgan St,-5.54
4193,2012,Loyola-Chicago,-1.77
4194,2012,E Kentucky,-5.93
4195,2012,Maine,-6.54
4196,2012,Texas St,-5.31
4197,2012,Samford,-2.96
4198,2012,North Dakota,-6.33
4199,2012,IPFW,-2.05
4200,2012,Missouri KC,-1.75
4201,2012,Coppin St,-5.96
4202,2012,Sam Houston St,-3.2
4203,2012,Bethune-Cookman,-7.05
4204,2012,IL Chicago,-1.3
4205,2012,Utah,5.49
4206,2012,VMI,-5.16
4207,2012,South Dakota,-2.88
4208,2012,Liberty,-4.81
4209,2012,UNC Greensboro ,-1.96
4210,2012,CS Sacramento,-5.71
4211,2012,Dartmouth,-3.56
4212,2012,Hampton,-7.93
4213,2012,New Hampshire,-7.66
4214,2012,TX Southern,-8.68
4215,2012,Montana St,-4.62
4216,2012,William & Mary,-0.72
4217,2012,Idaho State,-2.77
4218,2012,Army,-7.16
4219,2012,E Illinois,-6.48
4220,2012,Mt St Mary's,-4.9
4221,2012,Monmouth NJ,-3.18
4222,2012,SE Louisiana,-6.44
4223,2012,NJIT,-8.27
4224,2012,TAM C. Christi,-3.04
4225,2012,NC A&T,-5.89
4226,2012,Brown,-3.62
4227,2012,ULM,-0.95
4228,2012,CS Northridge,-2.61
4229,2012,Radford,-3.34
4230,2012,St Francis PA,-4.42
4231,2012,Edwardsville,-5.5
4232,2012,St Peter's,-2.44
4233,2012,Hartford,-6.19
4234,2012,UTRGV,-4.44
4235,2012,Citadel,-3.67
4236,2012,Howard,-4.16
4237,2012,Navy,-4.74
4238,2012,Canisius,-4.53
4239,2012,Colgate,-4.38
4240,2012,Kennesaw State,-0.49
4241,2012,Florida A&M,-6.29
4242,2012,UC Davis,-2.63
4243,2012,N Illinois,-1.79
4244,2012,Alabama St,-9.96
4245,2012,Houston Bap,-6.1
4246,2012,Southern Univ,-11.35
4247,2012,Towson,1.54
4248,2012,Northern Arizona,-3.53
4249,2012,Ark Pine Bluff,-8.34
4250,2012,MD E Shore,-4.72
4251,2012,Prairie View,-10.29
4252,2012,F Dickinson,-5.06
4253,2012,TN Martin,-3.15
4254,2012,Cent Arkansas,-4.83
4255,2012,Jackson St,-7
4256,2012,Bryant,-4.27
4257,2012,Nicholls St,-3.94
4258,2012,Chicago St,-3.13
4259,2012,Alabama A&M,-10.79
4260,2012,Alcorn St,-10.61
4261,2012,UMBC,-6.02
4262,2012,Binghamton,-6.24
4263,2012,Longwood,-5.99
4264,2012,S Carolina St,-6.11
4265,2012,Grambling,-9.39
4266,2013,Indiana,8.38
4267,2013,Louisville,9.13
4268,2013,Florida,6.83
4269,2013,Duke,9.54
4270,2013,Michigan,10.05
4271,2013,Kansas,7.54
4272,2013,Gonzaga,4.18
4273,2013,Syracuse,8.57
4274,2013,Ohio State,9.32
4275,2013,Pittsburgh,5.63
4276,2013,Wisconsin,9.73
4277,2013,Michigan St,10.55
4278,2013,Arizona,7.47
4279,2013,Miami FL,7.88
4280,2013,VA Commonwealth,4.47
4281,2013,Minnesota,10.31
4282,2013,Creighton,5.16
4283,2013,Georgetown,7.59
4284,2013,Oklahoma St,6.73
4285,2013,Missouri,6
4286,2013,Baylor,7.13
4287,2013,Wichita St,6.09
4288,2013,North Carolina,8.01
4289,2013,Saint Mary's CA,3.31
4290,2013,Iowa St,6.13
4291,2013,Cincinnati,6.93
4292,2013,Mississippi,4.14
4293,2013,St Louis,4.28
4294,2013,NC State,7.17
4295,2013,Iowa,6.93
4296,2013,Marquette,8.58
4297,2013,Kentucky,5.78
4298,2013,Oregon,5.77
4299,2013,Notre Dame,7.22
4300,2013,Colorado St,5.89
4301,2013,Kansas St,6.53
4302,2013,New Mexico,6.63
